"ppn","school","class","group","trial","block","target","reward","reward_num","effort","choice","SUS_social_anxiety","SUS_peers_self_esteem","SUS_total","SUS_total_c"
"253","3","10","low_norm","2_OTHERS_10hard90","post","prosocial","10",10,"90",0,NA,NA,NA,NA
"256","3","10","low_norm","1_SELF_2easy40","pre","self","2",2,"40",1,3,2.75,2.875,0.326740506329114
"256","3","10","low_norm","1_SELF_6easy40","pre","self","6",6,"40",1,3,2.75,2.875,0.326740506329114
"256","3","10","low_norm","1_SELF_10easy40","pre","self","10",10,"40",1,3,2.75,2.875,0.326740506329114
"256","3","10","low_norm","1_SELF_2hard90","pre","self","2",2,"90",0,3,2.75,2.875,0.326740506329114
"256","3","10","low_norm","1_SELF_6hard90","pre","self","6",6,"90",1,3,2.75,2.875,0.326740506329114
"256","3","10","low_norm","1_SELF_10hard90","pre","self","10",10,"90",1,3,2.75,2.875,0.326740506329114
"256","3","10","low_norm","1_CLIMATE_2easy40","pre","climate","2",2,"40",1,3,2.75,2.875,0.326740506329114
"256","3","10","low_norm","1_CLIMATE_6easy40","pre","climate","6",6,"40",1,3,2.75,2.875,0.326740506329114
"256","3","10","low_norm","1_CLIMATE_10easy40","pre","climate","10",10,"40",1,3,2.75,2.875,0.326740506329114
"256","3","10","low_norm","1_CLIMATE_2hard90","pre","climate","2",2,"90",0,3,2.75,2.875,0.326740506329114
"256","3","10","low_norm","1_CLIMATE_6hard90","pre","climate","6",6,"90",1,3,2.75,2.875,0.326740506329114
"256","3","10","low_norm","1_CLIMATE_10hard90","pre","climate","10",10,"90",1,3,2.75,2.875,0.326740506329114
"256","3","10","low_norm","1_OTHERS_2easy40","pre","prosocial","2",2,"40",1,3,2.75,2.875,0.326740506329114
"256","3","10","low_norm","1_OTHERS_6easy40","pre","prosocial","6",6,"40",1,3,2.75,2.875,0.326740506329114
"256","3","10","low_norm","1_OTHERS_10easy40","pre","prosocial","10",10,"40",1,3,2.75,2.875,0.326740506329114
"256","3","10","low_norm","1_OTHERS_2hard90","pre","prosocial","2",2,"90",0,3,2.75,2.875,0.326740506329114
"256","3","10","low_norm","1_OTHERS_6hard90","pre","prosocial","6",6,"90",1,3,2.75,2.875,0.326740506329114
"256","3","10","low_norm","1_OTHERS_10hard90","pre","prosocial","10",10,"90",0,3,2.75,2.875,0.326740506329114
"256","3","10","low_norm","2_SELF_2easy40","post","self","2",2,"40",1,3,2.75,2.875,0.326740506329114
"256","3","10","low_norm","2_SELF_6easy40","post","self","6",6,"40",1,3,2.75,2.875,0.326740506329114
"256","3","10","low_norm","2_SELF_10easy40","post","self","10",10,"40",1,3,2.75,2.875,0.326740506329114
"256","3","10","low_norm","2_SELF_2hard90","post","self","2",2,"90",0,3,2.75,2.875,0.326740506329114
"256","3","10","low_norm","2_SELF_6hard90","post","self","6",6,"90",1,3,2.75,2.875,0.326740506329114
"256","3","10","low_norm","2_SELF_10hard90","post","self","10",10,"90",1,3,2.75,2.875,0.326740506329114
"256","3","10","low_norm","2_CLIMATE_2easy40","post","climate","2",2,"40",1,3,2.75,2.875,0.326740506329114
"256","3","10","low_norm","2_CLIMATE_6easy40","post","climate","6",6,"40",1,3,2.75,2.875,0.326740506329114
"256","3","10","low_norm","2_CLIMATE_10easy40","post","climate","10",10,"40",1,3,2.75,2.875,0.326740506329114
"256","3","10","low_norm","2_CLIMATE_2hard90","post","climate","2",2,"90",0,3,2.75,2.875,0.326740506329114
"256","3","10","low_norm","2_CLIMATE_6hard90","post","climate","6",6,"90",1,3,2.75,2.875,0.326740506329114
"256","3","10","low_norm","2_CLIMATE_10hard90","post","climate","10",10,"90",0,3,2.75,2.875,0.326740506329114
"256","3","10","low_norm","2_OTHERS_2easy40","post","prosocial","2",2,"40",1,3,2.75,2.875,0.326740506329114
"256","3","10","low_norm","2_OTHERS_6easy40","post","prosocial","6",6,"40",1,3,2.75,2.875,0.326740506329114
"256","3","10","low_norm","2_OTHERS_10easy40","post","prosocial","10",10,"40",1,3,2.75,2.875,0.326740506329114
"256","3","10","low_norm","2_OTHERS_2hard90","post","prosocial","2",2,"90",0,3,2.75,2.875,0.326740506329114
"256","3","10","low_norm","2_OTHERS_6hard90","post","prosocial","6",6,"90",1,3,2.75,2.875,0.326740506329114
"256","3","10","low_norm","2_OTHERS_10hard90","post","prosocial","10",10,"90",1,3,2.75,2.875,0.326740506329114
"260","3","10","control","1_SELF_2easy40","pre","self","2",2,"40",1,NA,NA,NA,NA
"260","3","10","control","1_SELF_6easy40","pre","self","6",6,"40",1,NA,NA,NA,NA
"260","3","10","control","1_SELF_10easy40","pre","self","10",10,"40",1,NA,NA,NA,NA
"260","3","10","control","1_SELF_2hard90","pre","self","2",2,"90",1,NA,NA,NA,NA
"260","3","10","control","1_SELF_6hard90","pre","self","6",6,"90",1,NA,NA,NA,NA
"260","3","10","control","1_SELF_10hard90","pre","self","10",10,"90",1,NA,NA,NA,NA
"260","3","10","control","1_CLIMATE_2easy40","pre","climate","2",2,"40",1,NA,NA,NA,NA
"260","3","10","control","1_CLIMATE_6easy40","pre","climate","6",6,"40",1,NA,NA,NA,NA
"260","3","10","control","1_CLIMATE_10easy40","pre","climate","10",10,"40",1,NA,NA,NA,NA
"260","3","10","control","1_CLIMATE_2hard90","pre","climate","2",2,"90",0,NA,NA,NA,NA
"260","3","10","control","1_CLIMATE_6hard90","pre","climate","6",6,"90",1,NA,NA,NA,NA
"260","3","10","control","1_CLIMATE_10hard90","pre","climate","10",10,"90",1,NA,NA,NA,NA
"260","3","10","control","1_OTHERS_2easy40","pre","prosocial","2",2,"40",0,NA,NA,NA,NA
"260","3","10","control","1_OTHERS_6easy40","pre","prosocial","6",6,"40",0,NA,NA,NA,NA
"260","3","10","control","1_OTHERS_10easy40","pre","prosocial","10",10,"40",1,NA,NA,NA,NA
"260","3","10","control","1_OTHERS_2hard90","pre","prosocial","2",2,"90",1,NA,NA,NA,NA
"260","3","10","control","1_OTHERS_6hard90","pre","prosocial","6",6,"90",1,NA,NA,NA,NA
"260","3","10","control","1_OTHERS_10hard90","pre","prosocial","10",10,"90",1,NA,NA,NA,NA
"260","3","10","control","2_SELF_2easy40","post","self","2",2,"40",1,NA,NA,NA,NA
"260","3","10","control","2_SELF_6easy40","post","self","6",6,"40",1,NA,NA,NA,NA
"260","3","10","control","2_SELF_10easy40","post","self","10",10,"40",1,NA,NA,NA,NA
"260","3","10","control","2_SELF_2hard90","post","self","2",2,"90",1,NA,NA,NA,NA
"260","3","10","control","2_SELF_6hard90","post","self","6",6,"90",1,NA,NA,NA,NA
"260","3","10","control","2_SELF_10hard90","post","self","10",10,"90",1,NA,NA,NA,NA
"260","3","10","control","2_CLIMATE_2easy40","post","climate","2",2,"40",1,NA,NA,NA,NA
"260","3","10","control","2_CLIMATE_6easy40","post","climate","6",6,"40",1,NA,NA,NA,NA
"260","3","10","control","2_CLIMATE_10easy40","post","climate","10",10,"40",1,NA,NA,NA,NA
"260","3","10","control","2_CLIMATE_2hard90","post","climate","2",2,"90",1,NA,NA,NA,NA
"260","3","10","control","2_CLIMATE_6hard90","post","climate","6",6,"90",1,NA,NA,NA,NA
"260","3","10","control","2_CLIMATE_10hard90","post","climate","10",10,"90",1,NA,NA,NA,NA
"260","3","10","control","2_OTHERS_2easy40","post","prosocial","2",2,"40",1,NA,NA,NA,NA
"260","3","10","control","2_OTHERS_6easy40","post","prosocial","6",6,"40",1,NA,NA,NA,NA
"260","3","10","control","2_OTHERS_10easy40","post","prosocial","10",10,"40",1,NA,NA,NA,NA
"260","3","10","control","2_OTHERS_2hard90","post","prosocial","2",2,"90",1,NA,NA,NA,NA
"260","3","10","control","2_OTHERS_6hard90","post","prosocial","6",6,"90",1,NA,NA,NA,NA
"260","3","10","control","2_OTHERS_10hard90","post","prosocial","10",10,"90",1,NA,NA,NA,NA
"261","3","10","high_norm","1_SELF_2easy40","pre","self","2",2,"40",1,1.75,2,1.875,-0.673259493670886
"261","3","10","high_norm","1_SELF_6easy40","pre","self","6",6,"40",1,1.75,2,1.875,-0.673259493670886
"261","3","10","high_norm","1_SELF_10easy40","pre","self","10",10,"40",1,1.75,2,1.875,-0.673259493670886
"261","3","10","high_norm","1_SELF_2hard90","pre","self","2",2,"90",1,1.75,2,1.875,-0.673259493670886
"261","3","10","high_norm","1_SELF_6hard90","pre","self","6",6,"90",1,1.75,2,1.875,-0.673259493670886
"261","3","10","high_norm","1_SELF_10hard90","pre","self","10",10,"90",1,1.75,2,1.875,-0.673259493670886
"261","3","10","high_norm","1_CLIMATE_2easy40","pre","climate","2",2,"40",1,1.75,2,1.875,-0.673259493670886
"261","3","10","high_norm","1_CLIMATE_6easy40","pre","climate","6",6,"40",1,1.75,2,1.875,-0.673259493670886
"261","3","10","high_norm","1_CLIMATE_10easy40","pre","climate","10",10,"40",1,1.75,2,1.875,-0.673259493670886
"261","3","10","high_norm","1_CLIMATE_2hard90","pre","climate","2",2,"90",1,1.75,2,1.875,-0.673259493670886
"261","3","10","high_norm","1_CLIMATE_6hard90","pre","climate","6",6,"90",1,1.75,2,1.875,-0.673259493670886
"261","3","10","high_norm","1_CLIMATE_10hard90","pre","climate","10",10,"90",1,1.75,2,1.875,-0.673259493670886
"261","3","10","high_norm","1_OTHERS_2easy40","pre","prosocial","2",2,"40",1,1.75,2,1.875,-0.673259493670886
"261","3","10","high_norm","1_OTHERS_6easy40","pre","prosocial","6",6,"40",1,1.75,2,1.875,-0.673259493670886
"261","3","10","high_norm","1_OTHERS_10easy40","pre","prosocial","10",10,"40",1,1.75,2,1.875,-0.673259493670886
"261","3","10","high_norm","1_OTHERS_2hard90","pre","prosocial","2",2,"90",0,1.75,2,1.875,-0.673259493670886
"261","3","10","high_norm","1_OTHERS_6hard90","pre","prosocial","6",6,"90",1,1.75,2,1.875,-0.673259493670886
"261","3","10","high_norm","1_OTHERS_10hard90","pre","prosocial","10",10,"90",1,1.75,2,1.875,-0.673259493670886
"261","3","10","high_norm","2_SELF_2easy40","post","self","2",2,"40",1,1.75,2,1.875,-0.673259493670886
"261","3","10","high_norm","2_SELF_6easy40","post","self","6",6,"40",1,1.75,2,1.875,-0.673259493670886
"261","3","10","high_norm","2_SELF_10easy40","post","self","10",10,"40",1,1.75,2,1.875,-0.673259493670886
"261","3","10","high_norm","2_SELF_2hard90","post","self","2",2,"90",1,1.75,2,1.875,-0.673259493670886
"261","3","10","high_norm","2_SELF_6hard90","post","self","6",6,"90",1,1.75,2,1.875,-0.673259493670886
"261","3","10","high_norm","2_SELF_10hard90","post","self","10",10,"90",1,1.75,2,1.875,-0.673259493670886
"261","3","10","high_norm","2_CLIMATE_2easy40","post","climate","2",2,"40",1,1.75,2,1.875,-0.673259493670886
"261","3","10","high_norm","2_CLIMATE_6easy40","post","climate","6",6,"40",1,1.75,2,1.875,-0.673259493670886
"261","3","10","high_norm","2_CLIMATE_10easy40","post","climate","10",10,"40",1,1.75,2,1.875,-0.673259493670886
"261","3","10","high_norm","2_CLIMATE_2hard90","post","climate","2",2,"90",0,1.75,2,1.875,-0.673259493670886
"261","3","10","high_norm","2_CLIMATE_6hard90","post","climate","6",6,"90",1,1.75,2,1.875,-0.673259493670886
"261","3","10","high_norm","2_CLIMATE_10hard90","post","climate","10",10,"90",1,1.75,2,1.875,-0.673259493670886
"261","3","10","high_norm","2_OTHERS_2easy40","post","prosocial","2",2,"40",1,1.75,2,1.875,-0.673259493670886
"261","3","10","high_norm","2_OTHERS_6easy40","post","prosocial","6",6,"40",1,1.75,2,1.875,-0.673259493670886
"261","3","10","high_norm","2_OTHERS_10easy40","post","prosocial","10",10,"40",1,1.75,2,1.875,-0.673259493670886
"261","3","10","high_norm","2_OTHERS_2hard90","post","prosocial","2",2,"90",1,1.75,2,1.875,-0.673259493670886
"261","3","10","high_norm","2_OTHERS_6hard90","post","prosocial","6",6,"90",1,1.75,2,1.875,-0.673259493670886
"261","3","10","high_norm","2_OTHERS_10hard90","post","prosocial","10",10,"90",1,1.75,2,1.875,-0.673259493670886
"262","3","10","control","1_SELF_2easy40","pre","self","2",2,"40",1,2.75,2.5,2.625,0.0767405063291138
"262","3","10","control","1_SELF_6easy40","pre","self","6",6,"40",1,2.75,2.5,2.625,0.0767405063291138
"262","3","10","control","1_SELF_10easy40","pre","self","10",10,"40",1,2.75,2.5,2.625,0.0767405063291138
"262","3","10","control","1_SELF_2hard90","pre","self","2",2,"90",1,2.75,2.5,2.625,0.0767405063291138
"262","3","10","control","1_SELF_6hard90","pre","self","6",6,"90",1,2.75,2.5,2.625,0.0767405063291138
"262","3","10","control","1_SELF_10hard90","pre","self","10",10,"90",1,2.75,2.5,2.625,0.0767405063291138
"262","3","10","control","1_CLIMATE_2easy40","pre","climate","2",2,"40",1,2.75,2.5,2.625,0.0767405063291138
"262","3","10","control","1_CLIMATE_6easy40","pre","climate","6",6,"40",1,2.75,2.5,2.625,0.0767405063291138
"262","3","10","control","1_CLIMATE_10easy40","pre","climate","10",10,"40",1,2.75,2.5,2.625,0.0767405063291138
"262","3","10","control","1_CLIMATE_2hard90","pre","climate","2",2,"90",1,2.75,2.5,2.625,0.0767405063291138
"262","3","10","control","1_CLIMATE_6hard90","pre","climate","6",6,"90",1,2.75,2.5,2.625,0.0767405063291138
"262","3","10","control","1_CLIMATE_10hard90","pre","climate","10",10,"90",1,2.75,2.5,2.625,0.0767405063291138
"262","3","10","control","1_OTHERS_2easy40","pre","prosocial","2",2,"40",1,2.75,2.5,2.625,0.0767405063291138
"262","3","10","control","1_OTHERS_6easy40","pre","prosocial","6",6,"40",1,2.75,2.5,2.625,0.0767405063291138
"262","3","10","control","1_OTHERS_10easy40","pre","prosocial","10",10,"40",1,2.75,2.5,2.625,0.0767405063291138
"262","3","10","control","1_OTHERS_2hard90","pre","prosocial","2",2,"90",1,2.75,2.5,2.625,0.0767405063291138
"262","3","10","control","1_OTHERS_6hard90","pre","prosocial","6",6,"90",1,2.75,2.5,2.625,0.0767405063291138
"262","3","10","control","1_OTHERS_10hard90","pre","prosocial","10",10,"90",1,2.75,2.5,2.625,0.0767405063291138
"262","3","10","control","2_SELF_2easy40","post","self","2",2,"40",1,2.75,2.5,2.625,0.0767405063291138
"262","3","10","control","2_SELF_6easy40","post","self","6",6,"40",1,2.75,2.5,2.625,0.0767405063291138
"262","3","10","control","2_SELF_10easy40","post","self","10",10,"40",1,2.75,2.5,2.625,0.0767405063291138
"262","3","10","control","2_SELF_2hard90","post","self","2",2,"90",1,2.75,2.5,2.625,0.0767405063291138
"262","3","10","control","2_SELF_6hard90","post","self","6",6,"90",1,2.75,2.5,2.625,0.0767405063291138
"262","3","10","control","2_SELF_10hard90","post","self","10",10,"90",1,2.75,2.5,2.625,0.0767405063291138
"262","3","10","control","2_CLIMATE_2easy40","post","climate","2",2,"40",1,2.75,2.5,2.625,0.0767405063291138
"262","3","10","control","2_CLIMATE_6easy40","post","climate","6",6,"40",1,2.75,2.5,2.625,0.0767405063291138
"262","3","10","control","2_CLIMATE_10easy40","post","climate","10",10,"40",1,2.75,2.5,2.625,0.0767405063291138
"262","3","10","control","2_CLIMATE_2hard90","post","climate","2",2,"90",1,2.75,2.5,2.625,0.0767405063291138
"262","3","10","control","2_CLIMATE_6hard90","post","climate","6",6,"90",1,2.75,2.5,2.625,0.0767405063291138
"262","3","10","control","2_CLIMATE_10hard90","post","climate","10",10,"90",1,2.75,2.5,2.625,0.0767405063291138
"262","3","10","control","2_OTHERS_2easy40","post","prosocial","2",2,"40",1,2.75,2.5,2.625,0.0767405063291138
"262","3","10","control","2_OTHERS_6easy40","post","prosocial","6",6,"40",1,2.75,2.5,2.625,0.0767405063291138
"262","3","10","control","2_OTHERS_10easy40","post","prosocial","10",10,"40",1,2.75,2.5,2.625,0.0767405063291138
"262","3","10","control","2_OTHERS_2hard90","post","prosocial","2",2,"90",1,2.75,2.5,2.625,0.0767405063291138
"262","3","10","control","2_OTHERS_6hard90","post","prosocial","6",6,"90",1,2.75,2.5,2.625,0.0767405063291138
"262","3","10","control","2_OTHERS_10hard90","post","prosocial","10",10,"90",1,2.75,2.5,2.625,0.0767405063291138
"263","3","10","high_norm","1_SELF_2easy40","pre","self","2",2,"40",1,1.75,2,1.875,-0.673259493670886
"263","3","10","high_norm","1_SELF_6easy40","pre","self","6",6,"40",1,1.75,2,1.875,-0.673259493670886
"263","3","10","high_norm","1_SELF_10easy40","pre","self","10",10,"40",1,1.75,2,1.875,-0.673259493670886
"263","3","10","high_norm","1_SELF_2hard90","pre","self","2",2,"90",1,1.75,2,1.875,-0.673259493670886
"263","3","10","high_norm","1_SELF_6hard90","pre","self","6",6,"90",1,1.75,2,1.875,-0.673259493670886
"263","3","10","high_norm","1_SELF_10hard90","pre","self","10",10,"90",1,1.75,2,1.875,-0.673259493670886
"263","3","10","high_norm","1_CLIMATE_2easy40","pre","climate","2",2,"40",1,1.75,2,1.875,-0.673259493670886
"263","3","10","high_norm","1_CLIMATE_6easy40","pre","climate","6",6,"40",1,1.75,2,1.875,-0.673259493670886
"263","3","10","high_norm","1_CLIMATE_10easy40","pre","climate","10",10,"40",1,1.75,2,1.875,-0.673259493670886
"263","3","10","high_norm","1_CLIMATE_2hard90","pre","climate","2",2,"90",1,1.75,2,1.875,-0.673259493670886
"263","3","10","high_norm","1_CLIMATE_6hard90","pre","climate","6",6,"90",1,1.75,2,1.875,-0.673259493670886
"263","3","10","high_norm","1_CLIMATE_10hard90","pre","climate","10",10,"90",1,1.75,2,1.875,-0.673259493670886
"263","3","10","high_norm","1_OTHERS_2easy40","pre","prosocial","2",2,"40",1,1.75,2,1.875,-0.673259493670886
"263","3","10","high_norm","1_OTHERS_6easy40","pre","prosocial","6",6,"40",1,1.75,2,1.875,-0.673259493670886
"263","3","10","high_norm","1_OTHERS_10easy40","pre","prosocial","10",10,"40",1,1.75,2,1.875,-0.673259493670886
"263","3","10","high_norm","1_OTHERS_2hard90","pre","prosocial","2",2,"90",1,1.75,2,1.875,-0.673259493670886
"263","3","10","high_norm","1_OTHERS_6hard90","pre","prosocial","6",6,"90",1,1.75,2,1.875,-0.673259493670886
"263","3","10","high_norm","1_OTHERS_10hard90","pre","prosocial","10",10,"90",1,1.75,2,1.875,-0.673259493670886
"263","3","10","high_norm","2_SELF_2easy40","post","self","2",2,"40",1,1.75,2,1.875,-0.673259493670886
"263","3","10","high_norm","2_SELF_6easy40","post","self","6",6,"40",1,1.75,2,1.875,-0.673259493670886
"263","3","10","high_norm","2_SELF_10easy40","post","self","10",10,"40",1,1.75,2,1.875,-0.673259493670886
"263","3","10","high_norm","2_SELF_2hard90","post","self","2",2,"90",1,1.75,2,1.875,-0.673259493670886
"263","3","10","high_norm","2_SELF_6hard90","post","self","6",6,"90",1,1.75,2,1.875,-0.673259493670886
"263","3","10","high_norm","2_SELF_10hard90","post","self","10",10,"90",1,1.75,2,1.875,-0.673259493670886
"263","3","10","high_norm","2_CLIMATE_2easy40","post","climate","2",2,"40",1,1.75,2,1.875,-0.673259493670886
"263","3","10","high_norm","2_CLIMATE_6easy40","post","climate","6",6,"40",1,1.75,2,1.875,-0.673259493670886
"263","3","10","high_norm","2_CLIMATE_10easy40","post","climate","10",10,"40",1,1.75,2,1.875,-0.673259493670886
"263","3","10","high_norm","2_CLIMATE_2hard90","post","climate","2",2,"90",1,1.75,2,1.875,-0.673259493670886
"263","3","10","high_norm","2_CLIMATE_6hard90","post","climate","6",6,"90",1,1.75,2,1.875,-0.673259493670886
"263","3","10","high_norm","2_CLIMATE_10hard90","post","climate","10",10,"90",1,1.75,2,1.875,-0.673259493670886
"263","3","10","high_norm","2_OTHERS_2easy40","post","prosocial","2",2,"40",1,1.75,2,1.875,-0.673259493670886
"263","3","10","high_norm","2_OTHERS_6easy40","post","prosocial","6",6,"40",1,1.75,2,1.875,-0.673259493670886
"263","3","10","high_norm","2_OTHERS_10easy40","post","prosocial","10",10,"40",1,1.75,2,1.875,-0.673259493670886
"263","3","10","high_norm","2_OTHERS_2hard90","post","prosocial","2",2,"90",1,1.75,2,1.875,-0.673259493670886
"263","3","10","high_norm","2_OTHERS_6hard90","post","prosocial","6",6,"90",1,1.75,2,1.875,-0.673259493670886
"263","3","10","high_norm","2_OTHERS_10hard90","post","prosocial","10",10,"90",1,1.75,2,1.875,-0.673259493670886
"264","3","10","low_norm","1_SELF_2easy40","pre","self","2",2,"40",1,1.25,2,1.625,-0.923259493670886
"264","3","10","low_norm","1_SELF_6easy40","pre","self","6",6,"40",1,1.25,2,1.625,-0.923259493670886
"264","3","10","low_norm","1_SELF_10easy40","pre","self","10",10,"40",1,1.25,2,1.625,-0.923259493670886
"264","3","10","low_norm","1_SELF_2hard90","pre","self","2",2,"90",1,1.25,2,1.625,-0.923259493670886
"264","3","10","low_norm","1_SELF_6hard90","pre","self","6",6,"90",1,1.25,2,1.625,-0.923259493670886
"264","3","10","low_norm","1_SELF_10hard90","pre","self","10",10,"90",1,1.25,2,1.625,-0.923259493670886
"264","3","10","low_norm","1_CLIMATE_2easy40","pre","climate","2",2,"40",1,1.25,2,1.625,-0.923259493670886
"264","3","10","low_norm","1_CLIMATE_6easy40","pre","climate","6",6,"40",1,1.25,2,1.625,-0.923259493670886
"264","3","10","low_norm","1_CLIMATE_10easy40","pre","climate","10",10,"40",1,1.25,2,1.625,-0.923259493670886
"264","3","10","low_norm","1_CLIMATE_2hard90","pre","climate","2",2,"90",1,1.25,2,1.625,-0.923259493670886
"264","3","10","low_norm","1_CLIMATE_6hard90","pre","climate","6",6,"90",1,1.25,2,1.625,-0.923259493670886
"264","3","10","low_norm","1_CLIMATE_10hard90","pre","climate","10",10,"90",1,1.25,2,1.625,-0.923259493670886
"264","3","10","low_norm","1_OTHERS_2easy40","pre","prosocial","2",2,"40",1,1.25,2,1.625,-0.923259493670886
"264","3","10","low_norm","1_OTHERS_6easy40","pre","prosocial","6",6,"40",1,1.25,2,1.625,-0.923259493670886
"264","3","10","low_norm","1_OTHERS_10easy40","pre","prosocial","10",10,"40",1,1.25,2,1.625,-0.923259493670886
"264","3","10","low_norm","1_OTHERS_2hard90","pre","prosocial","2",2,"90",1,1.25,2,1.625,-0.923259493670886
"264","3","10","low_norm","1_OTHERS_6hard90","pre","prosocial","6",6,"90",1,1.25,2,1.625,-0.923259493670886
"264","3","10","low_norm","1_OTHERS_10hard90","pre","prosocial","10",10,"90",1,1.25,2,1.625,-0.923259493670886
"264","3","10","low_norm","2_SELF_2easy40","post","self","2",2,"40",1,1.25,2,1.625,-0.923259493670886
"264","3","10","low_norm","2_SELF_6easy40","post","self","6",6,"40",1,1.25,2,1.625,-0.923259493670886
"264","3","10","low_norm","2_SELF_10easy40","post","self","10",10,"40",1,1.25,2,1.625,-0.923259493670886
"264","3","10","low_norm","2_SELF_2hard90","post","self","2",2,"90",1,1.25,2,1.625,-0.923259493670886
"264","3","10","low_norm","2_SELF_6hard90","post","self","6",6,"90",1,1.25,2,1.625,-0.923259493670886
"264","3","10","low_norm","2_SELF_10hard90","post","self","10",10,"90",1,1.25,2,1.625,-0.923259493670886
"264","3","10","low_norm","2_CLIMATE_2easy40","post","climate","2",2,"40",1,1.25,2,1.625,-0.923259493670886
"264","3","10","low_norm","2_CLIMATE_6easy40","post","climate","6",6,"40",1,1.25,2,1.625,-0.923259493670886
"264","3","10","low_norm","2_CLIMATE_10easy40","post","climate","10",10,"40",1,1.25,2,1.625,-0.923259493670886
"264","3","10","low_norm","2_CLIMATE_2hard90","post","climate","2",2,"90",1,1.25,2,1.625,-0.923259493670886
"264","3","10","low_norm","2_CLIMATE_6hard90","post","climate","6",6,"90",1,1.25,2,1.625,-0.923259493670886
"264","3","10","low_norm","2_CLIMATE_10hard90","post","climate","10",10,"90",1,1.25,2,1.625,-0.923259493670886
"264","3","10","low_norm","2_OTHERS_2easy40","post","prosocial","2",2,"40",1,1.25,2,1.625,-0.923259493670886
"264","3","10","low_norm","2_OTHERS_6easy40","post","prosocial","6",6,"40",1,1.25,2,1.625,-0.923259493670886
"264","3","10","low_norm","2_OTHERS_10easy40","post","prosocial","10",10,"40",1,1.25,2,1.625,-0.923259493670886
"264","3","10","low_norm","2_OTHERS_2hard90","post","prosocial","2",2,"90",1,1.25,2,1.625,-0.923259493670886
"264","3","10","low_norm","2_OTHERS_6hard90","post","prosocial","6",6,"90",1,1.25,2,1.625,-0.923259493670886
"264","3","10","low_norm","2_OTHERS_10hard90","post","prosocial","10",10,"90",1,1.25,2,1.625,-0.923259493670886
"266","3","10","control","1_SELF_2easy40","pre","self","2",2,"40",1,NA,NA,NA,NA
"266","3","10","control","1_SELF_6easy40","pre","self","6",6,"40",1,NA,NA,NA,NA
"266","3","10","control","1_SELF_10easy40","pre","self","10",10,"40",1,NA,NA,NA,NA
"266","3","10","control","1_SELF_2hard90","pre","self","2",2,"90",1,NA,NA,NA,NA
"266","3","10","control","1_SELF_6hard90","pre","self","6",6,"90",1,NA,NA,NA,NA
"266","3","10","control","1_SELF_10hard90","pre","self","10",10,"90",1,NA,NA,NA,NA
"266","3","10","control","1_CLIMATE_2easy40","pre","climate","2",2,"40",0,NA,NA,NA,NA
"266","3","10","control","1_CLIMATE_6easy40","pre","climate","6",6,"40",1,NA,NA,NA,NA
"266","3","10","control","1_CLIMATE_10easy40","pre","climate","10",10,"40",1,NA,NA,NA,NA
"266","3","10","control","1_CLIMATE_2hard90","pre","climate","2",2,"90",1,NA,NA,NA,NA
"266","3","10","control","1_CLIMATE_6hard90","pre","climate","6",6,"90",1,NA,NA,NA,NA
"266","3","10","control","1_CLIMATE_10hard90","pre","climate","10",10,"90",1,NA,NA,NA,NA
"266","3","10","control","1_OTHERS_2easy40","pre","prosocial","2",2,"40",1,NA,NA,NA,NA
"266","3","10","control","1_OTHERS_6easy40","pre","prosocial","6",6,"40",1,NA,NA,NA,NA
"266","3","10","control","1_OTHERS_10easy40","pre","prosocial","10",10,"40",1,NA,NA,NA,NA
"266","3","10","control","1_OTHERS_2hard90","pre","prosocial","2",2,"90",1,NA,NA,NA,NA
"266","3","10","control","1_OTHERS_6hard90","pre","prosocial","6",6,"90",1,NA,NA,NA,NA
"266","3","10","control","1_OTHERS_10hard90","pre","prosocial","10",10,"90",1,NA,NA,NA,NA
"266","3","10","control","2_SELF_2easy40","post","self","2",2,"40",1,NA,NA,NA,NA
"266","3","10","control","2_SELF_6easy40","post","self","6",6,"40",1,NA,NA,NA,NA
"266","3","10","control","2_SELF_10easy40","post","self","10",10,"40",1,NA,NA,NA,NA
"266","3","10","control","2_SELF_2hard90","post","self","2",2,"90",1,NA,NA,NA,NA
"266","3","10","control","2_SELF_6hard90","post","self","6",6,"90",1,NA,NA,NA,NA
"266","3","10","control","2_SELF_10hard90","post","self","10",10,"90",1,NA,NA,NA,NA
"266","3","10","control","2_CLIMATE_2easy40","post","climate","2",2,"40",1,NA,NA,NA,NA
"266","3","10","control","2_CLIMATE_6easy40","post","climate","6",6,"40",1,NA,NA,NA,NA
"266","3","10","control","2_CLIMATE_10easy40","post","climate","10",10,"40",1,NA,NA,NA,NA
"266","3","10","control","2_CLIMATE_2hard90","post","climate","2",2,"90",1,NA,NA,NA,NA
"266","3","10","control","2_CLIMATE_6hard90","post","climate","6",6,"90",1,NA,NA,NA,NA
"266","3","10","control","2_CLIMATE_10hard90","post","climate","10",10,"90",1,NA,NA,NA,NA
"266","3","10","control","2_OTHERS_2easy40","post","prosocial","2",2,"40",1,NA,NA,NA,NA
"266","3","10","control","2_OTHERS_6easy40","post","prosocial","6",6,"40",1,NA,NA,NA,NA
"266","3","10","control","2_OTHERS_10easy40","post","prosocial","10",10,"40",1,NA,NA,NA,NA
"266","3","10","control","2_OTHERS_2hard90","post","prosocial","2",2,"90",1,NA,NA,NA,NA
